locus_tag	gene	type	rv_equivalent	start	end	strand	source	note
ErdFL_1005	vapC9	gene	Rv0960	1076707	1077091	+	ratt	Simliar to Rv0960 of M. tuberculosis H37Rv
ErdFL_1005	vapC9	CDS	Rv0960	1076707	1077091	+	ratt	Simliar to Rv0960 of M. tuberculosis H37Rv
ErdFL_1006	ErdFL_1006	gene	Rv0961	1077236	1077584	+	ratt	Simliar to Rv0961 of M. tuberculosis H37Rv
ErdFL_1006	ErdFL_1006	CDS	Rv0961	1077236	1077584	+	ratt	Simliar to Rv0961 of M. tuberculosis H37Rv
ErdFL_1007	lprP	gene	Rv0962c	1077602	1078277	-	ratt	Simliar to Rv0962c of M. tuberculosis H37Rv
ErdFL_1007	lprP	CDS	Rv0962c	1077602	1078277	-	ratt	Simliar to Rv0962c of M. tuberculosis H37Rv
ErdFL_1008	ErdFL_1008	gene	Rv0963c	1078459	1079092	-	ratt	Simliar to Rv0963c of M. tuberculosis H37Rv;truncated N-term
ErdFL_1008	ErdFL_1008	CDS	Rv0963c	1078459	1079092	-	ratt	Simliar to Rv0963c of M. tuberculosis H37Rv;truncated N-term
ErdFL_1009	ErdFL_1009	gene		1080090	1080417	-	bakta	De novo annotation with bakta
ErdFL_1009	ErdFL_1009	CDS		1080090	1080417	-	bakta	De novo annotation with bakta
ErdFL_1010	ErdFL_1010	gene	Rv0964c	1080716	1081199	-	ratt	Simliar to Rv0964c of M. tuberculosis H37Rv
ErdFL_1010	ErdFL_1010	CDS	Rv0964c	1080716	1081199	-	ratt	Simliar to Rv0964c of M. tuberculosis H37Rv
ErdFL_1011	ErdFL_1011	gene	Rv0965c	1081298	1081718	-	ratt	Simliar to Rv0965c of M. tuberculosis H37Rv
ErdFL_1011	ErdFL_1011	CDS	Rv0965c	1081298	1081718	-	ratt	Simliar to Rv0965c of M. tuberculosis H37Rv
ErdFL_1012	ErdFL_1012	gene	Rv0966c	1081753	1082356	-	ratt	Simliar to Rv0966c of M. tuberculosis H37Rv
ErdFL_1012	ErdFL_1012	CDS	Rv0966c	1081753	1082356	-	ratt	Simliar to Rv0966c of M. tuberculosis H37Rv
ErdFL_1013	csoR	gene	Rv0967	1082495	1082855	+	ratt	Simliar to Rv0967 of M. tuberculosis H37Rv
ErdFL_1013	csoR	CDS	Rv0967	1082495	1082855	+	ratt	Simliar to Rv0967 of M. tuberculosis H37Rv
ErdFL_1014	ErdFL_1014	gene	Rv0968	1082911	1083208	+	ratt	Simliar to Rv0968 of M. tuberculosis H37Rv
ErdFL_1014	ErdFL_1014	CDS	Rv0968	1082911	1083208	+	ratt	Simliar to Rv0968 of M. tuberculosis H37Rv
ErdFL_1015	ctpV	gene	Rv0969	1083263	1085576	+	ratt	Simliar to Rv0969 of M. tuberculosis H37Rv
ErdFL_1015	ctpV	CDS	Rv0969	1083263	1085576	+	ratt	Simliar to Rv0969 of M. tuberculosis H37Rv
ErdFL_1016	ErdFL_1016	gene	Rv0970	1085572	1086205	+	ratt	Simliar to Rv0970 of M. tuberculosis H37Rv
ErdFL_1016	ErdFL_1016	CDS	Rv0970	1085572	1086205	+	ratt	Simliar to Rv0970 of M. tuberculosis H37Rv
ErdFL_1017	echA7	gene	Rv0971c	1086295	1087105	-	ratt	Simliar to Rv0971c of M. tuberculosis H37Rv
ErdFL_1017	echA7	CDS	Rv0971c	1086295	1087105	-	ratt	Simliar to Rv0971c of M. tuberculosis H37Rv
ErdFL_1018	fadE12	gene	Rv0972c	1087104	1088271	-	ratt	Simliar to Rv0972c of M. tuberculosis H37Rv
ErdFL_1018	fadE12	CDS	Rv0972c	1087104	1088271	-	ratt	Simliar to Rv0972c of M. tuberculosis H37Rv
ErdFL_1019	accA2	gene	Rv0973c	1088267	1090271	-	ratt	Simliar to Rv0973c of M. tuberculosis H37Rv
ErdFL_1019	accA2	CDS	Rv0973c	1088267	1090271	-	ratt	Simliar to Rv0973c of M. tuberculosis H37Rv
ErdFL_1020	accD2	gene	Rv0974c	1090276	1091866	-	ratt	Simliar to Rv0974c of M. tuberculosis H37Rv
ErdFL_1020	accD2	CDS	Rv0974c	1090276	1091866	-	ratt	Simliar to Rv0974c of M. tuberculosis H37Rv
ErdFL_1021	fadE13	gene	Rv0975c	1091868	1093017	-	ratt	Simliar to Rv0975c of M. tuberculosis H37Rv
ErdFL_1021	fadE13	CDS	Rv0975c	1091868	1093017	-	ratt	Simliar to Rv0975c of M. tuberculosis H37Rv
ErdFL_1022	ErdFL_1022	gene	Rv0976c	1093013	1094696	-	ratt	Simliar to Rv0976c of M. tuberculosis H37Rv
ErdFL_1022	ErdFL_1022	CDS	Rv0976c	1093013	1094696	-	ratt	Simliar to Rv0976c of M. tuberculosis H37Rv
ErdFL_1023	PE_PGRS16	gene	Rv0977	1094893	1096870	+	ratt	Simliar to Rv0977 of M. tuberculosis H37Rv
ErdFL_1023	PE_PGRS16	CDS	Rv0977	1094893	1096870	+	ratt	Simliar to Rv0977 of M. tuberculosis H37Rv
ErdFL_1024	PE_PGRS17	gene	Rv0978c	1097630	1098638	-	ratt	Simliar to Rv0978c of M. tuberculosis H37Rv
ErdFL_1024	PE_PGRS17	CDS	Rv0978c	1097630	1098638	-	ratt	Simliar to Rv0978c of M. tuberculosis H37Rv
ErdFL_1025	ErdFL_1025	gene	Rv0979c	1098951	1099146	-	ratt	Simliar to Rv0979c of M. tuberculosis H37Rv
ErdFL_1025	ErdFL_1025	CDS	Rv0979c	1098951	1099146	-	ratt	Simliar to Rv0979c of M. tuberculosis H37Rv
ErdFL_1026	rpmF	gene	Rv0979A	1099167	1099341	+	ratt	Simliar to Rv0979A of M. tuberculosis H37Rv
ErdFL_1026	rpmF	CDS	Rv0979A	1099167	1099341	+	ratt	Simliar to Rv0979A of M. tuberculosis H37Rv
ErdFL_1027	PE_PGRS18	gene	Rv0980c	1099359	1100745	-	ratt	Simliar to Rv0980c of M. tuberculosis H37Rv
ErdFL_1027	PE_PGRS18	CDS	Rv0980c	1099359	1100745	-	ratt	Simliar to Rv0980c of M. tuberculosis H37Rv
ErdFL_1028	mprA	gene	Rv0981	1101115	1101802	+	ratt	Simliar to Rv0981 of M. tuberculosis H37Rv
ErdFL_1028	mprA	CDS	Rv0981	1101115	1101802	+	ratt	Simliar to Rv0981 of M. tuberculosis H37Rv
ErdFL_1029	mprB	gene	Rv0982	1101801	1103316	+	ratt	Simliar to Rv0982 of M. tuberculosis H37Rv
ErdFL_1029	mprB	CDS	Rv0982	1101801	1103316	+	ratt	Simliar to Rv0982 of M. tuberculosis H37Rv
ErdFL_1030	pepD	gene	Rv0983	1103359	1104754	+	ratt	Simliar to Rv0983 of M. tuberculosis H37Rv
ErdFL_1030	pepD	CDS	Rv0983	1103359	1104754	+	ratt	Simliar to Rv0983 of M. tuberculosis H37Rv
ErdFL_1031	moaB2	gene	Rv0984	1104753	1105299	+	ratt	Simliar to Rv0984 of M. tuberculosis H37Rv
ErdFL_1031	moaB2	CDS	Rv0984	1104753	1105299	+	ratt	Simliar to Rv0984 of M. tuberculosis H37Rv
ErdFL_1032	mscL	gene	Rv0985c	1105318	1105774	-	ratt	Simliar to Rv0985c of M. tuberculosis H37Rv
ErdFL_1032	mscL	CDS	Rv0985c	1105318	1105774	-	ratt	Simliar to Rv0985c of M. tuberculosis H37Rv
ErdFL_1033	ErdFL_1033	gene	Rv0986	1106096	1106843	+	ratt	Simliar to Rv0986 of M. tuberculosis H37Rv
ErdFL_1033	ErdFL_1033	CDS	Rv0986	1106096	1106843	+	ratt	Simliar to Rv0986 of M. tuberculosis H37Rv
ErdFL_1034	ErdFL_1034	gene	Rv0987	1106835	1109403	+	ratt	Simliar to Rv0987 of M. tuberculosis H37Rv
ErdFL_1034	ErdFL_1034	CDS	Rv0987	1106835	1109403	+	ratt	Simliar to Rv0987 of M. tuberculosis H37Rv
ErdFL_1035	ErdFL_1035	gene	Rv0988	1109409	1110570	+	ratt	Simliar to Rv0988 of M. tuberculosis H37Rv
ErdFL_1035	ErdFL_1035	CDS	Rv0988	1109409	1110570	+	ratt	Simliar to Rv0988 of M. tuberculosis H37Rv
ErdFL_1036	grcC2	gene	Rv0989c	1110698	1111676	-	ratt	Simliar to Rv0989c of M. tuberculosis H37Rv
ErdFL_1036	grcC2	CDS	Rv0989c	1110698	1111676	-	ratt	Simliar to Rv0989c of M. tuberculosis H37Rv
ErdFL_1037	ErdFL_1037	gene	Rv0990c	1111736	1112393	-	ratt	Simliar to Rv0990c of M. tuberculosis H37Rv
ErdFL_1037	ErdFL_1037	CDS	Rv0990c	1111736	1112393	-	ratt	Simliar to Rv0990c of M. tuberculosis H37Rv
ErdFL_1038	ErdFL_1038	gene	Rv0991c	1112465	1112798	-	ratt	Simliar to Rv0991c of M. tuberculosis H37Rv
ErdFL_1038	ErdFL_1038	CDS	Rv0991c	1112465	1112798	-	ratt	Simliar to Rv0991c of M. tuberculosis H37Rv
ErdFL_1039	ErdFL_1039	gene	Rv0992c	1112871	1113465	-	ratt	Simliar to Rv0992c of M. tuberculosis H37Rv
ErdFL_1039	ErdFL_1039	CDS	Rv0992c	1112871	1113465	-	ratt	Simliar to Rv0992c of M. tuberculosis H37Rv
ErdFL_1040	galU	gene	Rv0993	1113565	1114486	+	ratt	Simliar to Rv0993 of M. tuberculosis H37Rv
ErdFL_1040	galU	CDS	Rv0993	1113565	1114486	+	ratt	Simliar to Rv0993 of M. tuberculosis H37Rv
ErdFL_1041	moeA1	gene	Rv0994	1114562	1115843	+	ratt	Simliar to Rv0994 of M. tuberculosis H37Rv
ErdFL_1041	moeA1	CDS	Rv0994	1114562	1115843	+	ratt	Simliar to Rv0994 of M. tuberculosis H37Rv
ErdFL_1042	rimJ	gene	Rv0995	1115905	1116517	+	ratt	Simliar to Rv0995 of M. tuberculosis H37Rv
ErdFL_1042	rimJ	CDS	Rv0995	1115905	1116517	+	ratt	Simliar to Rv0995 of M. tuberculosis H37Rv
ErdFL_1043	ErdFL_1043	gene	Rv0996	1116677	1117754	+	ratt	Simliar to Rv0996 of M. tuberculosis H37Rv
ErdFL_1043	ErdFL_1043	CDS	Rv0996	1116677	1117754	+	ratt	Simliar to Rv0996 of M. tuberculosis H37Rv
ErdFL_1044	alaV	gene	Rvnt15	1117804	1117877	+	ratt	Simliar to Rvnt15 of M. tuberculosis H37Rv
ErdFL_1044	alaV	tRNA	Rvnt15	1117804	1117877	+	ratt	Simliar to Rvnt15 of M. tuberculosis H37Rv
ErdFL_1045	ErdFL_1045	gene	Rv0997a	1118154	1118406	+	ratt	Simliar to Rv0997a of M. tuberculosis H37Rv
ErdFL_1045	ErdFL_1045	CDS	Rv0997a	1118154	1118406	+	ratt	Simliar to Rv0997a of M. tuberculosis H37Rv
ErdFL_1046	ErdFL_1046	gene	Rv0997	1118586	1119018	+	ratt	Simliar to Rv0997 of M. tuberculosis H37Rv
ErdFL_1046	ErdFL_1046	CDS	Rv0997	1118586	1119018	+	ratt	Simliar to Rv0997 of M. tuberculosis H37Rv
ErdFL_1047	ErdFL_1047	gene	Rv0998	1119041	1120043	+	ratt	Simliar to Rv0998 of M. tuberculosis H37Rv
ErdFL_1047	ErdFL_1047	CDS	Rv0998	1119041	1120043	+	ratt	Simliar to Rv0998 of M. tuberculosis H37Rv
ErdFL_1048	ErdFL_1048	gene	Rv0999	1120060	1120819	+	ratt	Simliar to Rv0999 of M. tuberculosis H37Rv
ErdFL_1048	ErdFL_1048	CDS	Rv0999	1120060	1120819	+	ratt	Simliar to Rv0999 of M. tuberculosis H37Rv
ErdFL_1049	ErdFL_1049	gene	Rv1000c	1120824	1121442	-	ratt	Simliar to Rv1000c of M. tuberculosis H37Rv
ErdFL_1049	ErdFL_1049	CDS	Rv1000c	1120824	1121442	-	ratt	Simliar to Rv1000c of M. tuberculosis H37Rv
ErdFL_1050	arcA	gene	Rv1001	1121478	1122687	+	ratt	Simliar to Rv1001 of M. tuberculosis H37Rv
ErdFL_1050	arcA	CDS	Rv1001	1121478	1122687	+	ratt	Simliar to Rv1001 of M. tuberculosis H37Rv
ErdFL_1051	ErdFL_1051	gene	Rv1002c	1122721	1124233	-	ratt	Simliar to Rv1002c of M. tuberculosis H37Rv
ErdFL_1051	ErdFL_1051	CDS	Rv1002c	1122721	1124233	-	ratt	Simliar to Rv1002c of M. tuberculosis H37Rv
ErdFL_1052	ErdFL_1052	gene	Rv1003	1124315	1125173	+	ratt	Simliar to Rv1003 of M. tuberculosis H37Rv
ErdFL_1052	ErdFL_1052	CDS	Rv1003	1124315	1125173	+	ratt	Simliar to Rv1003 of M. tuberculosis H37Rv
ErdFL_1053	ErdFL_1053	gene	Rv1004c	1125182	1126442	-	ratt	Simliar to Rv1004c of M. tuberculosis H37Rv
ErdFL_1053	ErdFL_1053	CDS	Rv1004c	1125182	1126442	-	ratt	Simliar to Rv1004c of M. tuberculosis H37Rv
ErdFL_1054	ErdFL_1054	gene	Rv1005c	1126515	1127892	-	ratt	Simliar to Rv1005c of M. tuberculosis H37Rv
ErdFL_1054	ErdFL_1054	CDS	Rv1005c	1126515	1127892	-	ratt	Simliar to Rv1005c of M. tuberculosis H37Rv
ErdFL_1055	ErdFL_1055	gene	Rv1006	1128007	1129711	+	ratt	Simliar to Rv1006 of M. tuberculosis H37Rv
ErdFL_1055	ErdFL_1055	CDS	Rv1006	1128007	1129711	+	ratt	Simliar to Rv1006 of M. tuberculosis H37Rv
ErdFL_1056	metS	gene	Rv1007c	1129737	1131297	-	ratt	Simliar to Rv1007c of M. tuberculosis H37Rv
ErdFL_1056	metS	CDS	Rv1007c	1129737	1131297	-	ratt	Simliar to Rv1007c of M. tuberculosis H37Rv
ErdFL_1057	tatD	gene	Rv1008	1131382	1132177	+	ratt	Simliar to Rv1008 of M. tuberculosis H37Rv
ErdFL_1057	tatD	CDS	Rv1008	1131382	1132177	+	ratt	Simliar to Rv1008 of M. tuberculosis H37Rv
ErdFL_1058	rpfB	gene	Rv1009	1132384	1133473	+	ratt	Simliar to Rv1009 of M. tuberculosis H37Rv
ErdFL_1058	rpfB	CDS	Rv1009	1132384	1133473	+	ratt	Simliar to Rv1009 of M. tuberculosis H37Rv
ErdFL_1059	ksgA	gene	Rv1010	1133445	1134399	+	ratt	Simliar to Rv1010 of M. tuberculosis H37Rv
ErdFL_1059	ksgA	CDS	Rv1010	1133445	1134399	+	ratt	Simliar to Rv1010 of M. tuberculosis H37Rv
ErdFL_1060	ispE	gene	Rv1011	1134484	1135405	+	ratt	Simliar to Rv1011 of M. tuberculosis H37Rv
ErdFL_1060	ispE	CDS	Rv1011	1134484	1135405	+	ratt	Simliar to Rv1011 of M. tuberculosis H37Rv
ErdFL_1061	ErdFL_1061	gene	Rv1012	1135421	1135715	+	ratt	Simliar to Rv1012 of M. tuberculosis H37Rv
ErdFL_1061	ErdFL_1061	CDS	Rv1012	1135421	1135715	+	ratt	Simliar to Rv1012 of M. tuberculosis H37Rv
ErdFL_1062	pks16	gene	Rv1013	1135918	1137553	+	ratt	Simliar to Rv1013 of M. tuberculosis H37Rv
ErdFL_1062	pks16	CDS	Rv1013	1135918	1137553	+	ratt	Simliar to Rv1013 of M. tuberculosis H37Rv
ErdFL_1063	pth	gene	Rv1014c	1137626	1138202	-	ratt	Simliar to Rv1014c of M. tuberculosis H37Rv
ErdFL_1063	pth	CDS	Rv1014c	1137626	1138202	-	ratt	Simliar to Rv1014c of M. tuberculosis H37Rv
ErdFL_1064	rplY	gene	Rv1015c	1138214	1138862	-	ratt	Simliar to Rv1015c of M. tuberculosis H37Rv
ErdFL_1064	rplY	CDS	Rv1015c	1138214	1138862	-	ratt	Simliar to Rv1015c of M. tuberculosis H37Rv
ErdFL_1065	lpqT	gene	Rv1016c	1139078	1139759	-	ratt	Simliar to Rv1016c of M. tuberculosis H37Rv
ErdFL_1065	lpqT	CDS	Rv1016c	1139078	1139759	-	ratt	Simliar to Rv1016c of M. tuberculosis H37Rv
ErdFL_1066	prsA	gene	Rv1017c	1139794	1140775	-	ratt	Simliar to Rv1017c of M. tuberculosis H37Rv
ErdFL_1066	prsA	CDS	Rv1017c	1139794	1140775	-	ratt	Simliar to Rv1017c of M. tuberculosis H37Rv
ErdFL_1067	glmU	gene	Rv1018c	1140866	1142354	-	ratt	Simliar to Rv1018c of M. tuberculosis H37Rv
ErdFL_1067	glmU	CDS	Rv1018c	1140866	1142354	-	ratt	Simliar to Rv1018c of M. tuberculosis H37Rv
ErdFL_1068	glnT	gene	Rvnt16	1142369	1142441	-	ratt	Simliar to Rvnt16 of M. tuberculosis H37Rv
ErdFL_1068	glnT	tRNA	Rvnt16	1142369	1142441	-	ratt	Simliar to Rvnt16 of M. tuberculosis H37Rv
ErdFL_1069	ErdFL_1069	gene	Rv1019	1142608	1143202	+	ratt	Simliar to Rv1019 of M. tuberculosis H37Rv
ErdFL_1069	ErdFL_1069	CDS	Rv1019	1142608	1143202	+	ratt	Simliar to Rv1019 of M. tuberculosis H37Rv
ErdFL_1070	mfd	gene	Rv1020	1143260	1146965	+	ratt	Simliar to Rv1020 of M. tuberculosis H37Rv
ErdFL_1070	mfd	CDS	Rv1020	1143260	1146965	+	ratt	Simliar to Rv1020 of M. tuberculosis H37Rv
ErdFL_1071	ErdFL_1071	gene	Rv1021	1146964	1147942	+	ratt	Simliar to Rv1021 of M. tuberculosis H37Rv
ErdFL_1071	ErdFL_1071	CDS	Rv1021	1146964	1147942	+	ratt	Simliar to Rv1021 of M. tuberculosis H37Rv
ErdFL_1072	lpqU	gene	Rv1022	1148029	1148761	+	ratt	Simliar to Rv1022 of M. tuberculosis H37Rv
ErdFL_1072	lpqU	CDS	Rv1022	1148029	1148761	+	ratt	Simliar to Rv1022 of M. tuberculosis H37Rv
ErdFL_1073	eno	gene	Rv1023	1148857	1150147	+	ratt	Simliar to Rv1023 of M. tuberculosis H37Rv
ErdFL_1073	eno	CDS	Rv1023	1148857	1150147	+	ratt	Simliar to Rv1023 of M. tuberculosis H37Rv
ErdFL_1074	ErdFL_1074	gene	Rv1024	1150151	1150838	+	ratt	Simliar to Rv1024 of M. tuberculosis H37Rv
ErdFL_1074	ErdFL_1074	CDS	Rv1024	1150151	1150838	+	ratt	Simliar to Rv1024 of M. tuberculosis H37Rv
ErdFL_1075	ErdFL_1075	gene	Rv1025	1150854	1151322	+	ratt	Simliar to Rv1025 of M. tuberculosis H37Rv
ErdFL_1075	ErdFL_1075	CDS	Rv1025	1150854	1151322	+	ratt	Simliar to Rv1025 of M. tuberculosis H37Rv
ErdFL_1076	ErdFL_1076	gene	Rv1026	1151312	1152272	+	ratt	Simliar to Rv1026 of M. tuberculosis H37Rv
ErdFL_1076	ErdFL_1076	CDS	Rv1026	1151312	1152272	+	ratt	Simliar to Rv1026 of M. tuberculosis H37Rv
ErdFL_1077	ErdFL_1077	gene		1152373	1152466	+	bakta	De novo annotation with bakta
ErdFL_1077	ErdFL_1077	CDS		1152373	1152466	+	bakta	De novo annotation with bakta
ErdFL_1078	kdpE	gene	Rv1027c	1152720	1153401	-	ratt	Simliar to Rv1027c of M. tuberculosis H37Rv
ErdFL_1078	kdpE	CDS	Rv1027c	1152720	1153401	-	ratt	Simliar to Rv1027c of M. tuberculosis H37Rv
ErdFL_1079	kdpD	gene	Rv1028c	1153397	1155980	-	ratt	Simliar to Rv1028c of M. tuberculosis H37Rv
ErdFL_1079	kdpD	CDS	Rv1028c	1153397	1155980	-	ratt	Simliar to Rv1028c of M. tuberculosis H37Rv
ErdFL_1080	kdpF	gene	Rv1028A	1156213	1156306	+	ratt	Simliar to Rv1028A of M. tuberculosis H37Rv
ErdFL_1080	kdpF	CDS	Rv1028A	1156213	1156306	+	ratt	Simliar to Rv1028A of M. tuberculosis H37Rv
ErdFL_1081	kdpA	gene	Rv1029	1156305	1158021	+	ratt	Simliar to Rv1029 of M. tuberculosis H37Rv
ErdFL_1081	kdpA	CDS	Rv1029	1156305	1158021	+	ratt	Simliar to Rv1029 of M. tuberculosis H37Rv
ErdFL_1082	kdpB	gene	Rv1030	1158017	1160147	+	ratt	Simliar to Rv1030 of M. tuberculosis H37Rv
ErdFL_1082	kdpB	CDS	Rv1030	1158017	1160147	+	ratt	Simliar to Rv1030 of M. tuberculosis H37Rv
ErdFL_1083	kdpC	gene	Rv1031	1160146	1160716	+	ratt	Simliar to Rv1031 of M. tuberculosis H37Rv
ErdFL_1083	kdpC	CDS	Rv1031	1160146	1160716	+	ratt	Simliar to Rv1031 of M. tuberculosis H37Rv
ErdFL_1084	trcS	gene	Rv1032c	1160719	1162249	-	ratt	Simliar to Rv1032c of M. tuberculosis H37Rv
ErdFL_1084	trcS	CDS	Rv1032c	1160719	1162249	-	ratt	Simliar to Rv1032c of M. tuberculosis H37Rv
ErdFL_1085	trcR	gene	Rv1033c	1162256	1163030	-	ratt	Simliar to Rv1033c of M. tuberculosis H37Rv
ErdFL_1085	trcR	CDS	Rv1033c	1162256	1163030	-	ratt	Simliar to Rv1033c of M. tuberculosis H37Rv
ErdFL_1086	ErdFL_1086	gene		1163211	1163703	-	bakta	De novo annotation with bakta
ErdFL_1086	ErdFL_1086	CDS		1163211	1163703	-	bakta	De novo annotation with bakta
ErdFL_1087	ErdFL_1087	gene		1163668	1164355	-	bakta	De novo annotation with bakta
ErdFL_1087	ErdFL_1087	CDS		1163668	1164355	-	bakta	De novo annotation with bakta
ErdFL_1088	ErdFL_1088	gene		1164388	1164712	-	bakta	De novo annotation with bakta
ErdFL_1088	ErdFL_1088	CDS		1164388	1164712	-	bakta	De novo annotation with bakta
ErdFL_1089	esxI	gene	Rv1037c	1164837	1165122	-	ratt	Simliar to Rv1037c of M. tuberculosis H37Rv
ErdFL_1089	esxI	CDS	Rv1037c	1164837	1165122	-	ratt	Simliar to Rv1037c of M. tuberculosis H37Rv
ErdFL_1090	esxJ	gene	Rv1038c	1165148	1165445	-	ratt	Simliar to Rv1038c of M. tuberculosis H37Rv
ErdFL_1090	esxJ	CDS	Rv1038c	1165148	1165445	-	ratt	Simliar to Rv1038c of M. tuberculosis H37Rv
ErdFL_1091	PPE15	gene	Rv1039c	1165590	1166766	-	ratt	Simliar to Rv1039c of M. tuberculosis H37Rv
ErdFL_1091	PPE15	CDS	Rv1039c	1165590	1166766	-	ratt	Simliar to Rv1039c of M. tuberculosis H37Rv
ErdFL_1092	PE8	gene	Rv1040c	1166842	1167670	-	ratt	Simliar to Rv1040c of M. tuberculosis H37Rv
ErdFL_1092	PE8	CDS	Rv1040c	1166842	1167670	-	ratt	Simliar to Rv1040c of M. tuberculosis H37Rv
ErdFL_1093	ErdFL_1093	gene		1168457	1168730	-	bakta	De novo annotation with bakta
ErdFL_1093	ErdFL_1093	CDS		1168457	1168730	-	bakta	De novo annotation with bakta
ErdFL_1094	ErdFL_1094	gene	Rv1041c	1168865	1169729	-	ratt	Simliar to Rv1041c of M. tuberculosis H37Rv
ErdFL_1094	ErdFL_1094	CDS	Rv1041c	1168865	1169729	-	ratt	Simliar to Rv1041c of M. tuberculosis H37Rv
ErdFL_1095	ErdFL_1095	gene	Rv1042c	1169385	1169793	-	ratt	Simliar to Rv1042c of M. tuberculosis H37Rv
ErdFL_1095	ErdFL_1095	CDS	Rv1042c	1169385	1169793	-	ratt	Simliar to Rv1042c of M. tuberculosis H37Rv
ErdFL_1096	ErdFL_1096	gene	Rv1043c	1170075	1171101	-	ratt	Simliar to Rv1043c of M. tuberculosis H37Rv
ErdFL_1096	ErdFL_1096	CDS	Rv1043c	1170075	1171101	-	ratt	Simliar to Rv1043c of M. tuberculosis H37Rv
ErdFL_1097	ErdFL_1097	gene	Rv1044	1171347	1171971	+	ratt	Simliar to Rv1044 of M. tuberculosis H37Rv
ErdFL_1097	ErdFL_1097	CDS	Rv1044	1171347	1171971	+	ratt	Simliar to Rv1044 of M. tuberculosis H37Rv
ErdFL_1098	ErdFL_1098	gene	Rv1045	1171967	1172849	+	ratt	Simliar to Rv1045 of M. tuberculosis H37Rv
ErdFL_1098	ErdFL_1098	CDS	Rv1045	1171967	1172849	+	ratt	Simliar to Rv1045 of M. tuberculosis H37Rv
ErdFL_1099	ErdFL_1099	gene	Rv1047	1173718	1174966	+	ratt	Simliar to Rv1047 of M. tuberculosis H37Rv
ErdFL_1099	ErdFL_1099	CDS	Rv1047	1173718	1174966	+	ratt	Simliar to Rv1047 of M. tuberculosis H37Rv
ErdFL_1100	ErdFL_1100	gene	Rv1048c	1175332	1176448	-	ratt	Simliar to Rv1048c of M. tuberculosis H37Rv
ErdFL_1100	ErdFL_1100	CDS	Rv1048c	1175332	1176448	-	ratt	Simliar to Rv1048c of M. tuberculosis H37Rv
ErdFL_1101	ErdFL_1101	gene	Rv1049	1176680	1177127	+	ratt	Simliar to Rv1049 of M. tuberculosis H37Rv
ErdFL_1101	ErdFL_1101	CDS	Rv1049	1176680	1177127	+	ratt	Simliar to Rv1049 of M. tuberculosis H37Rv
ErdFL_1102	ErdFL_1102	gene	Rv1050	1177175	1178081	+	ratt	Simliar to Rv1050 of M. tuberculosis H37Rv
ErdFL_1102	ErdFL_1102	CDS	Rv1050	1177175	1178081	+	ratt	Simliar to Rv1050 of M. tuberculosis H37Rv
ErdFL_1103	ErdFL_1103	gene	Rv1051c	1178239	1178995	-	ratt	Simliar to Rv1051c of M. tuberculosis H37Rv
ErdFL_1103	ErdFL_1103	CDS	Rv1051c	1178239	1178995	-	ratt	Simliar to Rv1051c of M. tuberculosis H37Rv
ErdFL_1104	ErdFL_1104	gene	Rv1052	1180017	1180407	+	ratt	Simliar to Rv1052 of M. tuberculosis H37Rv
ErdFL_1104	ErdFL_1104	CDS	Rv1052	1180017	1180407	+	ratt	Simliar to Rv1052 of M. tuberculosis H37Rv
ErdFL_1105	ErdFL_1105	gene		1180666	1180780	+	bakta	De novo annotation with bakta
ErdFL_1105	ErdFL_1105	CDS		1180666	1180780	+	bakta	De novo annotation with bakta
ErdFL_1106	leuX	gene	Rvnt17	1181690	1181764	+	ratt	Simliar to Rvnt17 of M. tuberculosis H37Rv
ErdFL_1106	leuX	tRNA	Rvnt17	1181690	1181764	+	ratt	Simliar to Rvnt17 of M. tuberculosis H37Rv
ErdFL_1107	ErdFL_1107	gene	Rv1056	1181922	1182687	+	ratt	Simliar to Rv1056 of M. tuberculosis H37Rv
ErdFL_1107	ErdFL_1107	CDS	Rv1056	1181922	1182687	+	ratt	Simliar to Rv1056 of M. tuberculosis H37Rv
ErdFL_1108	ErdFL_1108	gene		1182898	1183045	-	bakta	De novo annotation with bakta
ErdFL_1108	ErdFL_1108	CDS		1182898	1183045	-	bakta	De novo annotation with bakta
ErdFL_1109	ErdFL_1109	gene	Rv1057	1183690	1184872	+	ratt	Simliar to Rv1057 of M. tuberculosis H37Rv
ErdFL_1109	ErdFL_1109	CDS	Rv1057	1183690	1184872	+	ratt	Simliar to Rv1057 of M. tuberculosis H37Rv
ErdFL_1110	fadD14	gene	Rv1058	1184978	1186610	+	ratt	Simliar to Rv1058 of M. tuberculosis H37Rv
ErdFL_1110	fadD14	CDS	Rv1058	1184978	1186610	+	ratt	Simliar to Rv1058 of M. tuberculosis H37Rv
ErdFL_1111	ErdFL_1111	gene	Rv1059	1186685	1187750	+	ratt	Simliar to Rv1059 of M. tuberculosis H37Rv
ErdFL_1111	ErdFL_1111	CDS	Rv1059	1186685	1187750	+	ratt	Simliar to Rv1059 of M. tuberculosis H37Rv
ErdFL_1112	ErdFL_1112	gene	Rv1060	1187802	1188276	+	ratt	Simliar to Rv1060 of M. tuberculosis H37Rv
ErdFL_1112	ErdFL_1112	CDS	Rv1060	1187802	1188276	+	ratt	Simliar to Rv1060 of M. tuberculosis H37Rv
ErdFL_1113	ErdFL_1113	gene	Rv1061	1188309	1189173	+	ratt	Simliar to Rv1061 of M. tuberculosis H37Rv
